"","Sub","Con","Pred","Cat_n","Choice","RT","Conf","Want2See","MotCon"
"483","105","Comp","1",55,1,1.5033,5,0,FALSE
"484","105","Comp","1",50,1,2.4688,3,0,FALSE
"485","105","Comp","1",50,0,3.3257,2,0,TRUE
"486","105","Comp","1",45,0,3.9058,3,0,TRUE
"487","105","Comp","1",50,1,2.726,4,0,FALSE
"488","105","Comp","1",65,1,1.7563,5,0,FALSE
"489","105","Comp","1",50,0,3.2513,4,0,TRUE
"490","105","Comp","1",40,0,1.3555,5,0,TRUE
"491","105","Comp","1",55,1,1.6436,5,0,FALSE
"492","105","Comp","0",60,1,1.6284,5,1,TRUE
"493","105","Comp","1",55,1,1.0342,5,0,FALSE
"494","105","Comp","0",60,1,3.0247,4,1,TRUE
"495","105","Comp","0",50,1,3.0136,3,1,TRUE
"496","105","Comp","1",55,1,2.0288,4,0,FALSE
"497","105","Comp","0",50,1,2.0138,5,1,TRUE
"498","105","Comp","1",45,0,1.7723,4,0,TRUE
"499","105","Comp","0",35,0,2.4054,4,1,FALSE
"500","105","Comp","0",45,1,1.2103,5,1,TRUE
"501","105","Comp","1",60,1,0.9465,5,0,FALSE
"502","105","Comp","0",45,0,3.1608,3,1,FALSE
"503","105","Comp","0",45,1,1.5416,4,1,TRUE
"504","105","Comp","0",55,1,1.6932,5,1,TRUE
"505","105","Comp","0",60,1,1.099,5,1,TRUE
"506","105","Comp","1",60,1,1.1522,5,0,FALSE
"507","105","Comp","0",40,0,1.207,5,1,FALSE
"508","105","Comp","0",65,1,1.1659,5,1,TRUE
"509","105","Comp","0",50,1,3.5833,3,1,TRUE
"510","105","Comp","1",50,1,1.639,5,0,FALSE
"511","105","Comp","1",55,1,2.2117,4,0,FALSE
"512","105","Comp","0",45,0,2.2858,5,1,FALSE
"513","105","Comp","0",40,0,4.4395,3,1,FALSE
"514","105","Comp","0",50,1,1.8939,4,1,TRUE
"515","105","Comp","0",50,0,1.9514,5,1,FALSE
"516","105","Comp","0",55,1,1.3627,5,1,TRUE
"517","105","Comp","1",50,1,1.4955,5,0,FALSE
"518","105","Comp","0",50,1,3.3226,3,1,TRUE
"519","105","Comp","0",45,1,3.815,3,1,TRUE
"520","105","Comp","1",40,0,1.3001,5,0,TRUE
"521","105","Coop","1",40,0,2.3611,4,1,FALSE
"522","105","Coop","0",40,0,2.8023,4,0,TRUE
"523","105","Coop","0",55,1,2.048,4,0,FALSE
"524","105","Coop","0",60,1,1.6329,5,0,FALSE
"525","105","Coop","0",45,1,3.0287,4,0,FALSE
"526","105","Coop","1",60,1,1.7802,5,1,TRUE
"527","105","Coop","0",35,0,1.599,5,0,TRUE
"528","105","Coop","0",50,1,3.2901,5,0,FALSE
"529","105","Coop","1",35,0,1.9337,5,1,FALSE
"530","105","Coop","0",40,0,4.0963,2,0,TRUE
"531","105","Coop","1",40,0,1.3587,4,1,FALSE
"532","105","Coop","0",45,0,3.4123,3,0,TRUE
"533","105","Coop","0",50,1,1.0211,5,0,FALSE
"534","105","Coop","0",45,0,3.6598,2,0,TRUE
"535","105","Coop","1",50,1,1.1751,5,1,TRUE
"536","105","Coop","0",45,0,2.8941,4,0,TRUE
"537","105","Coop","0",55,1,1.2281,5,0,FALSE
"538","105","Coop","1",55,0,2.6266,5,1,FALSE
"539","105","Coop","1",100,1,1.6665,5,1,TRUE
"540","105","Coop","1",50,1,2.0779,4,1,TRUE
"541","105","Coop","1",45,1,3.6444,4,1,TRUE
"542","105","Coop","1",55,1,1.3585,5,1,TRUE
"543","105","Coop","0",55,1,1.6217,5,0,FALSE
"544","105","Coop","0",50,1,3.4006,3,0,FALSE
"545","105","Coop","0",65,1,0.8618,5,0,FALSE
"546","105","Coop","0",55,1,1.2886,5,0,FALSE
"547","105","Coop","1",65,1,1.9322,5,1,TRUE
"548","105","Coop","0",55,1,1.7191,5,0,FALSE
"549","105","Coop","1",45,0,2.1201,5,1,FALSE
"550","105","Coop","1",60,1,1.2335,5,1,TRUE
"551","105","Coop","0",35,0,1.592,5,0,TRUE
"552","105","Coop","1",45,0,0.8859,5,1,FALSE
"553","105","Coop","1",50,1,2.3138,4,1,TRUE
"554","105","Coop","0",50,1,1.1204,5,0,FALSE
"555","105","Coop","0",50,1,2.574,2,0,FALSE
"556","105","Coop","0",65,1,1.6844,5,0,FALSE
"557","105","Coop","1",50,1,1.4807,5,1,TRUE
"558","105","Coop","0",45,0,3.665,2,0,TRUE
"559","105","Coop","0",55,1,1.7364,5,0,FALSE
"560","105","Coop","1",35,0,2.0395,3,1,FALSE
"561","105","Comp","0",55,1,1.1281,5,1,TRUE
"562","105","Comp","1",65,1,0.8568,5,0,FALSE
"563","105","Comp","0",40,0,2.2911,5,1,FALSE
"564","105","Comp","1",50,0,1.9062,4,0,TRUE
"565","105","Comp","0",50,1,1.1409,4,1,TRUE
"566","105","Comp","0",50,1,3.0992,3,1,TRUE
"567","105","Comp","1",50,1,1.1806,5,0,FALSE
"568","105","Comp","1",35,0,1.1993,5,0,TRUE
"569","105","Comp","1",40,0,3.1967,3,0,TRUE
"570","105","Comp","1",0,0,0.9969,5,0,TRUE
"571","105","Comp","0",55,1,1.411,5,1,TRUE
"572","105","Comp","0",65,1,1.2755,5,1,TRUE
"573","105","Comp","0",45,1,3.6886,2,1,TRUE
"574","105","Comp","0",45,0,1.3021,5,1,FALSE
"575","105","Comp","1",60,1,1.2066,5,0,FALSE
"576","105","Comp","0",35,0,2.0499,5,1,FALSE
"577","105","Comp","0",55,1,1.7722,5,1,TRUE
"578","105","Comp","1",60,1,1.1978,5,0,FALSE
"579","105","Comp","0",40,0,3.6118,2,1,FALSE
"580","105","Comp","1",45,1,1.325,5,0,FALSE
"581","105","Comp","1",60,1,1.5713,5,0,FALSE
"582","105","Comp","0",55,1,0.8704,5,1,TRUE
"583","105","Comp","0",35,0,2.4341,5,1,FALSE
"584","105","Comp","1",45,1,3.8941,3,0,FALSE
"585","105","Comp","1",45,0,4.6393,2,0,TRUE
"586","105","Comp","1",35,0,0.943,5,0,TRUE
"587","105","Comp","1",45,1,1.3983,4,0,FALSE
"588","105","Comp","0",60,1,1.0266,5,1,TRUE
"589","105","Comp","0",65,1,0.8554,5,1,TRUE
"590","105","Comp","1",100,1,0.7966,5,0,FALSE
"591","105","Comp","0",0,0,1.0689,5,1,FALSE
"592","105","Comp","0",40,1,1.4526,4,1,TRUE
"593","105","Comp","1",35,0,2.5093,5,0,TRUE
"594","105","Comp","1",40,0,3.1988,3,0,TRUE
"595","105","Comp","0",100,1,1.0655,5,1,TRUE
"596","105","Comp","1",45,1,2.7344,3,0,FALSE
"597","105","Comp","1",65,1,1.3615,5,0,FALSE
"598","105","Comp","1",55,1,1.056,5,0,FALSE
"599","105","Comp","1",55,0,1.3323,5,0,TRUE
"600","105","Comp","1",40,0,4.2856,3,0,TRUE
"601","105","Coop","0",40,1,1.3055,4,0,FALSE
"602","105","Coop","1",40,0,1.1968,4,1,FALSE
"603","105","Coop","1",45,0,1.6746,4,1,FALSE
"604","105","Coop","1",55,1,1.3282,5,1,TRUE
"605","105","Coop","0",0,0,0.9963,5,0,TRUE
"606","105","Coop","1",60,1,1.2673,5,1,TRUE
"607","105","Coop","0",45,1,2.9343,4,0,FALSE
"608","105","Coop","0",50,1,1.0721,5,0,FALSE
"609","105","Coop","1",0,0,1.2225,5,1,FALSE
"610","105","Coop","1",50,1,1.5219,5,1,TRUE
"611","105","Coop","1",55,1,1.2852,5,1,TRUE
"612","105","Coop","1",65,1,0.5964,5,1,TRUE
"613","105","Coop","0",55,1,1.5356,5,0,FALSE
"614","105","Coop","1",50,1,1.6653,3,1,TRUE
"615","105","Coop","0",50,1,1.378,5,0,FALSE
"616","105","Coop","1",60,1,1.0394,5,1,TRUE
"617","105","Coop","1",55,1,0.902,5,1,TRUE
"618","105","Coop","1",40,1,3.0161,2,1,TRUE
"619","105","Coop","1",50,1,0.8765,5,1,TRUE
"620","105","Coop","1",65,1,1.0778,5,1,TRUE
"621","105","Coop","0",35,1,0.8299,1,0,FALSE
"622","105","Coop","0",45,0,3.6501,2,0,TRUE
"623","105","Coop","1",60,1,1.0278,5,1,TRUE
"624","105","Coop","0",40,0,3.7333,3,0,TRUE
"625","105","Coop","0",60,1,1.531,5,0,FALSE
"626","105","Coop","1",35,0,2.2752,4,1,FALSE
"627","105","Coop","0",65,1,1.1516,5,0,FALSE
"628","105","Coop","0",40,1,2.6816,3,0,FALSE
"629","105","Coop","0",60,1,2.3926,4,0,FALSE
"630","105","Coop","1",45,1,2.5345,3,1,TRUE
"631","105","Coop","1",55,1,1.6346,5,1,TRUE
"632","105","Coop","0",60,1,0.8424,5,0,FALSE
"633","105","Coop","0",50,1,1.9166,3,0,FALSE
"634","105","Coop","1",55,1,1.0243,5,1,TRUE
"635","105","Coop","1",45,1,1.7554,5,1,TRUE
"636","105","Coop","1",45,0,1.1538,3,1,FALSE
"637","105","Coop","0",100,1,0.737,5,0,FALSE
"638","105","Coop","1",40,1,3.0835,4,1,TRUE
"639","105","Coop","0",60,1,0.8929,5,0,FALSE
"640","105","Coop","1",50,1,1.7942,5,1,TRUE
"641","106","Coop","0",55,1,3.1839,3,0,FALSE
"642","106","Coop","0",45,0,1.0246,4,0,TRUE
"643","106","Coop","0",55,0,1.9409,3,0,TRUE
"644","106","Coop","1",40,0,2.7372,3,1,FALSE
"645","106","Coop","0",50,0,1.702,3,0,TRUE
"646","106","Coop","0",50,0,2.2245,3,0,TRUE
"647","106","Coop","0",50,1,2.138,3,0,FALSE
"648","106","Coop","0",50,0,2.5789,3,0,TRUE
"649","106","Coop","0",45,0,1.588,3,0,TRUE
"650","106","Coop","0",65,1,1.7242,4,0,FALSE
"651","106","Coop","0",0,0,1.0111,5,0,TRUE
"652","106","Coop","1",60,1,2.0701,5,1,TRUE
"653","106","Coop","0",60,0,2.2151,3,0,TRUE
"654","106","Coop","0",45,0,1.2369,4,0,TRUE
"655","106","Coop","0",55,1,2.8556,3,0,FALSE
"656","106","Coop","0",45,0,0.8482,4,0,TRUE
"657","106","Coop","0",60,1,2.4356,4,0,FALSE
"658","106","Coop","0",40,0,1.0189,5,0,TRUE
"659","106","Coop","1",50,1,3.1313,4,1,TRUE
"660","106","Coop","1",55,1,2.8941,3,1,TRUE
"661","106","Coop","1",40,0,2.3573,4,1,FALSE
"662","106","Coop","1",40,0,1.8086,4,1,FALSE
"663","106","Coop","0",50,1,2.7487,3,0,FALSE
"664","106","Coop","1",50,1,2.2138,3,1,TRUE
"665","106","Coop","1",0,0,1.4125,5,1,FALSE
"666","106","Coop","1",50,1,3.0356,4,1,TRUE
"667","106","Coop","0",60,1,3.3679,3,0,FALSE
"668","106","Coop","0",35,0,0.8952,4,0,TRUE
"669","106","Coop","1",55,0,2.8148,4,1,FALSE
"670","106","Coop","1",50,1,3.5141,3,1,TRUE
"671","106","Coop","1",35,0,1.0912,4,1,FALSE
"672","106","Coop","0",40,0,1.2179,4,0,TRUE
"673","106","Coop","1",60,1,1.4678,5,1,TRUE
"674","106","Coop","0",40,0,1.0554,4,0,TRUE
"675","106","Coop","1",60,1,2.9435,3,1,TRUE
"676","106","Coop","1",55,1,1.9467,4,1,TRUE
"677","106","Coop","0",50,0,1.4706,4,0,TRUE
"678","106","Coop","0",65,1,2.0094,4,0,FALSE
"679","106","Coop","0",45,0,2.6487,4,0,TRUE
"680","106","Coop","0",60,1,3.04,4,0,FALSE
"681","106","Comp","1",40,0,2.5025,4,0,TRUE
"682","106","Comp","0",40,0,3.8789,3,1,FALSE
"683","106","Comp","0",50,1,3.0512,3,1,TRUE
"684","106","Comp","1",45,0,1.571,4,0,TRUE
"685","106","Comp","0",65,1,1.5595,5,1,TRUE
"686","106","Comp","0",100,1,2.7445,5,1,TRUE
"687","106","Comp","0",55,1,2.8104,4,1,TRUE
"688","106","Comp","1",50,0,3.1694,2,0,TRUE
"689","106","Comp","0",35,0,2.2369,4,1,FALSE
"690","106","Comp","0",50,1,3.5305,3,1,TRUE
"691","106","Comp","1",60,0,3.9051,3,0,TRUE
"692","106","Comp","0",60,1,1.5949,5,1,TRUE
"693","106","Comp","1",55,0,1.231,4,0,TRUE
"694","106","Comp","1",35,0,0.6726,5,0,TRUE
"695","106","Comp","1",0,0,1.0191,5,0,TRUE
"696","106","Comp","0",65,1,0.9902,4,1,TRUE
"697","106","Comp","1",40,0,0.8391,4,0,TRUE
"698","106","Comp","0",55,1,1.411,4,1,TRUE
"699","106","Comp","1",60,1,3.6927,3,0,FALSE
"700","106","Comp","0",35,0,3.5699,4,1,FALSE
"701","106","Comp","0",60,1,1.9716,4,1,TRUE
"702","106","Comp","0",55,1,1.7704,3,1,TRUE
"703","106","Comp","0",55,1,1.7122,4,1,TRUE
"704","106","Comp","0",0,0,1.0043,5,1,FALSE
"705","106","Comp","1",55,0,2.7089,2,0,TRUE
"706","106","Comp","1",55,1,4.211,3,0,FALSE
"707","106","Comp","0",50,1,1.559,4,1,TRUE
"708","106","Comp","0",40,1,4.0314,2,1,TRUE
"709","106","Comp","0",60,1,2.7909,4,1,TRUE
"710","106","Comp","1",50,0,2.4055,3,0,TRUE
"711","106","Comp","0",50,1,2.1496,4,1,TRUE
"712","106","Comp","0",45,1,2.004,3,1,TRUE
"713","106","Comp","1",65,1,1.7006,4,0,FALSE
"714","106","Comp","1",40,0,1.2162,4,0,TRUE
"715","106","Comp","0",45,1,1.8428,2,1,TRUE
"716","106","Comp","1",50,0,0.9148,3,0,TRUE
"717","106","Comp","1",60,1,2.3264,4,0,FALSE
"718","106","Comp","0",50,1,3.1554,2,1,TRUE
"719","106","Comp","1",50,0,3.6159,3,0,TRUE
"720","106","Comp","1",40,0,0.8377,4,0,TRUE
"721","106","Coop","1",40,1,2.4746,2,1,TRUE
"722","106","Coop","1",45,1,4.4145,2,1,TRUE
"723","106","Coop","1",65,1,4.094,3,1,TRUE
"724","106","Coop","1",40,1,3.9192,2,1,TRUE
"725","106","Coop","1",50,1,1.7121,3,1,TRUE
"726","106","Coop","1",50,1,3.107,3,1,TRUE
"727","106","Coop","0",50,0,2.8096,3,0,TRUE
"728","106","Coop","1",50,1,2.6873,3,1,TRUE
"729","106","Coop","1",45,1,2.208,3,1,TRUE
"730","106","Coop","1",45,1,3.7833,2,1,TRUE
"731","106","Coop","1",100,1,1.7745,5,1,TRUE
"732","106","Coop","1",65,1,2.3907,4,1,TRUE
"733","106","Coop","0",65,NA,NA,NA,0,NA
"734","106","Coop","1",45,1,2.4608,2,1,TRUE
"735","106","Coop","0",40,0,1.5354,3,0,TRUE
"736","106","Coop","1",45,0,2.2395,2,1,FALSE
"737","106","Coop","0",45,0,1.3778,3,0,TRUE
"738","106","Coop","0",55,1,2.8343,3,0,FALSE
"739","106","Coop","0",50,0,2.5198,2,0,TRUE
"740","106","Coop","0",45,0,1.8208,4,0,TRUE
"741","106","Coop","0",55,1,2.3417,3,0,FALSE
"742","106","Coop","1",55,1,2.1379,3,1,TRUE
"743","106","Coop","1",45,1,3.1147,2,1,TRUE
"744","106","Coop","1",55,1,1.9209,4,1,TRUE
"745","106","Coop","0",40,0,0.7746,4,0,TRUE
"746","106","Coop","0",55,1,2.4067,4,0,FALSE
"747","106","Coop","1",55,1,1.9137,3,1,TRUE
"748","106","Coop","0",55,1,2.4006,2,0,FALSE
"749","106","Coop","1",50,1,1.6506,3,1,TRUE
"750","106","Coop","0",35,0,0.9971,4,0,TRUE
"751","106","Coop","0",100,1,1.9084,5,0,FALSE
"752","106","Coop","0",60,1,2.0424,4,0,FALSE
"753","106","Coop","1",65,1,1.6143,4,1,TRUE
"754","106","Coop","0",35,0,1.1536,4,0,TRUE
"755","106","Coop","1",35,0,2.0336,4,1,FALSE
"756","106","Coop","1",60,1,2.0105,5,1,TRUE
"757","106","Coop","1",60,1,1.5519,4,1,TRUE
"758","106","Coop","1",35,0,2.3228,4,1,FALSE
"759","106","Coop","1",45,1,2.9111,3,1,TRUE
"760","106","Coop","1",55,1,2.1978,4,1,TRUE
"761","106","Comp","0",50,1,3.2315,3,1,TRUE
"762","106","Comp","1",50,0,1.2714,3,0,TRUE
"763","106","Comp","1",65,1,2.8108,4,0,FALSE
"764","106","Comp","1",45,0,1.7998,3,0,TRUE
"765","106","Comp","1",55,0,2.3015,3,0,TRUE
"766","106","Comp","0",45,1,2.6,3,1,TRUE
"767","106","Comp","1",100,1,1.2002,5,0,FALSE
"768","106","Comp","0",50,1,1.8346,4,1,TRUE
"769","106","Comp","1",55,1,3.0214,4,0,FALSE
"770","106","Comp","0",40,0,3.3882,4,1,FALSE
"771","106","Comp","1",50,0,3.5462,3,0,TRUE
"772","106","Comp","0",55,1,1.4447,4,1,TRUE
"773","106","Comp","0",45,1,1.6952,3,1,TRUE
"774","106","Comp","1",35,0,0.7122,5,0,TRUE
"775","106","Comp","0",45,1,1.7839,4,1,TRUE
"776","106","Comp","1",45,0,2.2917,2,0,TRUE
"777","106","Comp","0",50,1,1.4946,4,1,TRUE
"778","106","Comp","1",55,0,1.9868,3,0,TRUE
"779","106","Comp","0",40,0,2.0046,4,1,FALSE
"780","106","Comp","1",65,1,2.0442,4,0,FALSE
"781","106","Comp","0",65,1,1.4814,4,1,TRUE
"782","106","Comp","0",55,1,1.0819,3,1,TRUE
"783","106","Comp","1",40,0,1.1111,4,0,TRUE
"784","106","Comp","1",60,1,2.9922,4,0,FALSE
"785","106","Comp","0",60,1,1.8211,4,1,TRUE
"786","106","Comp","1",45,0,1.2116,3,0,TRUE
"787","106","Comp","0",45,1,3.2219,2,1,TRUE
"788","106","Comp","0",55,1,1.5287,4,1,TRUE
"789","106","Comp","0",45,1,1.5496,3,1,TRUE
"790","106","Comp","1",45,0,1.258,3,0,TRUE
"791","106","Comp","0",35,0,2.4215,4,1,FALSE
"792","106","Comp","0",60,1,1.4392,4,1,TRUE
"793","106","Comp","1",60,1,2.7948,3,0,FALSE
"794","106","Comp","1",45,0,0.726,4,0,TRUE
"795","106","Comp","1",35,0,0.721,4,0,TRUE
"796","106","Comp","0",40,0,2.8477,2,1,FALSE
"797","106","Comp","1",50,0,2.2976,2,0,TRUE
"798","106","Comp","1",45,0,1.6018,2,0,TRUE
"799","106","Comp","1",50,0,1.0746,3,0,TRUE
"800","106","Comp","1",55,0,2.6711,2,0,TRUE
"801","107","Comp","0",50,0,2.374,3,1,FALSE
"802","107","Comp","1",55,1,0.9508,3,0,FALSE
"803","107","Comp","0",40,0,2.473,3,1,FALSE
"804","107","Comp","1",55,1,1.5858,1,0,FALSE
"805","107","Comp","1",50,1,3.6809,2,0,FALSE
"806","107","Comp","0",0,0,1.3718,5,1,FALSE
"807","107","Comp","0",40,0,2.2117,3,1,FALSE
"808","107","Comp","0",60,1,1.781,4,1,TRUE
"809","107","Comp","1",55,1,1.6842,4,0,FALSE
"810","107","Comp","1",65,1,1.1277,4,0,FALSE
"811","107","Comp","1",60,1,1.4116,4,0,FALSE
"812","107","Comp","1",45,0,2.1588,3,0,TRUE
"813","107","Comp","1",50,1,1.3522,4,0,FALSE
"814","107","Comp","1",45,0,2.9514,3,0,TRUE
"815","107","Comp","1",55,1,0.9277,5,0,FALSE
"816","107","Comp","1",45,1,2.446,3,0,FALSE
"817","107","Comp","0",60,1,1.8869,4,1,TRUE
"818","107","Comp","0",40,0,2.8485,2,1,FALSE
"819","107","Comp","1",55,1,2.1598,4,0,FALSE
"820","107","Comp","0",50,1,1.6618,4,1,TRUE
"821","107","Comp","0",40,0,2.5953,3,1,FALSE
"822","107","Comp","0",55,1,1.2614,4,1,TRUE
"823","107","Comp","1",50,0,2.5343,3,0,TRUE
"824","107","Comp","0",60,1,2.1902,4,1,TRUE
"825","107","Comp","0",60,1,1.3174,5,1,TRUE
"826","107","Comp","0",55,1,1.0165,4,1,TRUE
"827","107","Comp","0",45,0,3.3912,2,1,FALSE
"828","107","Comp","0",35,0,1.2031,5,1,FALSE
"829","107","Comp","1",45,0,1.9786,4,0,TRUE
"830","107","Comp","1",40,0,3.3511,2,0,TRUE
"831","107","Comp","1",65,1,2.7492,3,0,FALSE
"832","107","Comp","0",50,0,1.4458,3,1,FALSE
"833","107","Comp","1",50,0,3.2517,3,0,TRUE
"834","107","Comp","1",65,1,1.2099,5,0,FALSE
"835","107","Comp","1",40,0,1.5514,2,0,TRUE
"836","107","Comp","0",50,0,2.852,3,1,FALSE
"837","107","Comp","0",40,0,1.3478,4,1,FALSE
"838","107","Comp","1",45,1,2.753,3,0,FALSE
"839","107","Comp","0",45,0,3.6214,3,1,FALSE
"840","107","Comp","0",60,1,1.8145,3,1,TRUE
"841","107","Coop","1",55,1,2.0135,3,1,TRUE
"842","107","Coop","1",45,0,1.4651,3,1,FALSE
"843","107","Coop","0",65,1,1.1403,3,0,FALSE
"844","107","Coop","1",60,1,1.0565,4,1,TRUE
"845","107","Coop","1",60,1,0.9673,4,1,TRUE
"846","107","Coop","1",60,1,1.1136,3,1,TRUE
"847","107","Coop","0",40,0,2.4759,3,0,TRUE
"848","107","Coop","1",50,1,2.2078,2,1,TRUE
"849","107","Coop","1",35,0,1.5917,3,1,FALSE
"850","107","Coop","1",55,1,1.9012,4,1,TRUE
"851","107","Coop","0",65,1,2.5174,4,0,FALSE
"852","107","Coop","0",55,1,1.3519,4,0,FALSE
"853","107","Coop","1",45,0,1.2132,4,1,FALSE
"854","107","Coop","0",40,1,4.4133,1,0,FALSE
"855","107","Coop","1",35,0,2.2586,2,1,FALSE
"856","107","Coop","0",40,0,3.5404,3,0,TRUE
"857","107","Coop","0",60,1,1.885,4,0,FALSE
"858","107","Coop","1",60,1,1.0857,3,1,TRUE
"859","107","Coop","1",50,1,1.9518,2,1,TRUE
"860","107","Coop","1",55,0,1.2477,3,1,FALSE
"861","107","Coop","0",35,0,1.2062,4,0,TRUE
"862","107","Coop","0",50,0,3.5543,4,0,TRUE
"863","107","Coop","0",55,1,1.724,4,0,FALSE
"864","107","Coop","0",45,1,0.9502,4,0,FALSE
"865","107","Coop","1",65,1,1.1642,4,1,TRUE
"866","107","Coop","0",60,1,1.3232,4,0,FALSE
"867","107","Coop","1",55,1,1.0856,4,1,TRUE
"868","107","Coop","0",100,1,1.6172,4,0,FALSE
"869","107","Coop","0",50,1,3.1843,2,0,FALSE
"870","107","Coop","0",50,1,2.176,3,0,FALSE
"871","107","Coop","0",60,1,1.6994,3,0,FALSE
"872","107","Coop","1",55,1,1.5843,1,1,TRUE
"873","107","Coop","1",40,0,3.6071,2,1,FALSE
"874","107","Coop","0",45,0,3.2059,3,0,TRUE
"875","107","Coop","0",35,0,1.6921,3,0,TRUE
"876","107","Coop","1",45,1,3.3127,3,1,TRUE
"877","107","Coop","1",60,1,1.6022,3,1,TRUE
"878","107","Coop","0",40,0,1.4561,3,0,TRUE
"879","107","Coop","1",35,0,2.351,4,1,FALSE
"880","107","Coop","1",50,1,1.8714,3,1,TRUE
"881","107","Comp","1",35,0,1.2635,4,0,TRUE
"882","107","Comp","0",55,1,1.1672,3,1,TRUE
"883","107","Comp","1",60,1,1.696,4,0,FALSE
"884","107","Comp","0",45,0,2.1659,4,1,FALSE
"885","107","Comp","0",45,0,2.5611,3,1,FALSE
"886","107","Comp","0",65,1,1.1804,5,1,TRUE
"887","107","Comp","0",50,1,2.8947,1,1,TRUE
"888","107","Comp","1",55,1,3.4816,3,0,FALSE
"889","107","Comp","1",50,1,1.9835,2,0,FALSE
"890","107","Comp","0",55,1,1.7038,4,1,TRUE
"891","107","Comp","0",35,0,2.2986,3,1,FALSE
"892","107","Comp","0",55,1,1.0284,4,1,TRUE
"893","107","Comp","0",50,1,3.6955,2,1,TRUE
"894","107","Comp","1",35,1,2.0126,2,0,FALSE
"895","107","Comp","1",60,1,1.9815,3,0,FALSE
"896","107","Comp","0",55,1,1.0848,4,1,TRUE
"897","107","Comp","1",35,0,1.5995,4,0,TRUE
"898","107","Comp","1",40,0,1.8414,4,0,TRUE
"899","107","Comp","1",50,1,2.2215,3,0,FALSE
"900","107","Comp","0",45,0,3.3381,2,1,FALSE
"901","107","Comp","0",50,1,1.2741,3,1,TRUE
"902","107","Comp","0",45,0,1.8958,3,1,FALSE
"903","107","Comp","0",35,NA,NA,NA,1,NA
"904","107","Comp","0",65,1,1.1543,3,1,TRUE
"905","107","Comp","1",0,0,1.8299,5,0,TRUE
"906","107","Comp","0",100,1,1.4453,5,1,TRUE
"907","107","Comp","0",50,1,2.3354,4,1,TRUE
"908","107","Comp","1",60,1,1.5918,4,0,FALSE
"909","107","Comp","0",65,1,1.6679,5,1,TRUE
"910","107","Comp","1",40,0,1.7731,4,0,TRUE
"911","107","Comp","1",50,1,1.8249,1,0,FALSE
"912","107","Comp","1",40,0,1.1483,3,0,TRUE
"913","107","Comp","1",55,0,4.3032,2,0,TRUE
"914","107","Comp","1",45,NA,NA,NA,0,NA
"915","107","Comp","0",55,1,1.5191,2,1,TRUE
"916","107","Comp","1",45,0,2.1228,3,0,TRUE
"917","107","Comp","1",100,1,1.3316,4,0,FALSE
"918","107","Comp","1",60,1,1.4667,4,0,FALSE
"919","107","Comp","0",45,1,2.2552,2,1,TRUE
"920","107","Comp","1",50,0,3.8456,1,0,TRUE
"921","107","Coop","1",45,1,2.7606,2,1,TRUE
"922","107","Coop","1",55,1,3.0901,3,1,TRUE
"923","107","Coop","0",45,0,1.4946,3,0,TRUE
"924","107","Coop","1",100,1,1.2568,4,1,TRUE
"925","107","Coop","1",45,0,1.4231,4,1,FALSE
"926","107","Coop","0",50,1,1.8776,4,0,FALSE
"927","107","Coop","0",65,1,1.1074,4,0,FALSE
"928","107","Coop","0",45,1,2.6927,2,0,FALSE
"929","107","Coop","0",45,0,1.4418,3,0,TRUE
"930","107","Coop","1",45,1,2.4789,1,1,TRUE
"931","107","Coop","1",65,1,1.677,4,1,TRUE
"932","107","Coop","1",50,1,3.1303,2,1,TRUE
"933","107","Coop","1",40,0,1.4572,3,1,FALSE
"934","107","Coop","0",50,1,3.53,3,0,FALSE
"935","107","Coop","0",35,0,1.6168,3,0,TRUE
"936","107","Coop","0",55,1,4.1772,2,0,FALSE
"937","107","Coop","0",55,1,2.6636,2,0,FALSE
"938","107","Coop","1",65,1,1.294,3,1,TRUE
"939","107","Coop","0",55,1,4.0288,2,0,FALSE
"940","107","Coop","0",45,0,2.3109,4,0,TRUE
"941","107","Coop","1",50,1,1.2366,3,1,TRUE
"942","107","Coop","0",55,1,1.409,3,0,FALSE
"943","107","Coop","1",55,1,2.5223,3,1,TRUE
"944","107","Coop","1",40,0,1.1228,3,1,FALSE
"945","107","Coop","0",0,0,1.5269,5,0,TRUE
"946","107","Coop","0",40,0,2.2268,4,0,TRUE
"947","107","Coop","0",55,1,1.3319,4,0,FALSE
"948","107","Coop","1",40,0,2.4845,3,1,FALSE
"949","107","Coop","0",50,1,1.117,4,0,FALSE
"950","107","Coop","0",50,1,1.2692,1,0,FALSE
"951","107","Coop","0",45,0,2.1195,2,0,TRUE
"952","107","Coop","0",60,1,0.6925,4,0,FALSE
"953","107","Coop","0",60,1,1.5816,3,0,FALSE
"954","107","Coop","0",50,1,1.5835,4,0,FALSE
"955","107","Coop","1",40,0,1.783,3,1,FALSE
"956","107","Coop","1",50,0,2.301,3,1,FALSE
"957","107","Coop","1",50,1,1.1507,4,1,TRUE
"958","107","Coop","1",50,0,3.5766,1,1,FALSE
"959","107","Coop","1",45,1,1.2355,3,1,TRUE
"960","107","Coop","1",0,0,1.7809,5,1,FALSE
"961","108","Coop","1",55,0,1.2324,4,1,FALSE
"962","108","Coop","0",55,1,0.8901,5,0,FALSE
"963","108","Coop","0",100,1,1.1786,5,0,FALSE
"964","108","Coop","1",60,1,0.816,5,1,TRUE
"965","108","Coop","1",40,0,0.6994,5,1,FALSE
