subj_idx,stim,response,rt,condition,want2see
2021,0,0,2.8088,1,0
2021,1.5,1,1.1718,-1,0
2021,0,1,1.6066,1,1
2021,-5,0,1.5919,1,0
2021,0.5,1,2.2545,-1,0
2021,1.5,1,1.2599,-1,0
2021,1.5,1,0.7912,-1,0
2021,0,0,1.4542,-1,1
2021,1,1,1.7065,-1,0
2021,0.5,1,2.403,1,1
2021,-1,0,2.1555,-1,1
2021,0.5,0,2.7464,1,0
2021,-1.5,0,2.2177,1,0
2021,0.5,1,1.6335,-1,0
2021,0,0,1.1396,1,0
2021,0,0,2.4987,-1,1
2021,0.5,1,2.2899,-1,0
2021,1.5,1,1.9945,1,1
2021,1,1,1.1046,-1,0
2021,0,1,1.4131,1,1
2021,0.5,1,1.3251,1,1
2021,0,1,1.6306,1,1
2021,-0.5,0,1.1428,-1,1
2021,0.5,1,0.6919,-1,0
2021,0,0,1.8246,1,0
2021,5,1,1.0288,-1,0
2021,0,0,1.7311,-1,1
2021,1,1,0.8569,1,1
2021,-1,0,2.4728,1,0
2021,-0.5,0,2.4499,1,0
2021,-1.5,0,0.6849,-1,1
2021,-1.5,0,0.9101,1,0
2021,0.5,0,2.1552,1,0
2021,-1,0,1.1461,1,0
2021,0.5,1,1.1729,1,1
2021,-1,0,0.9758,-1,1
2021,-5,0,1.1936,-1,1
2021,0.5,1,1.213,1,0
2021,-1,0,2.4595,1,1
2021,1.5,1,2.9784,1,0
2021,-1,0,0.9128,-1,0
2021,0.5,0,2.461,-1,0
2021,0,0,2.4283,-1,0
2021,-1,0,1.9688,1,1
2021,1,1,2.1054,-1,1
2021,1,1,1.2902,-1,1
2021,0,1,0.6894,-1,1
2021,-1,0,1.0738,-1,0
2021,1,1,1.0475,1,0
2021,0,1,1.4603,1,0
2021,1,1,1.2549,-1,1
2021,0.5,1,1.6607,-1,1
2021,0,0,1.8231,-1,0
2021,-1,0,1.1002,-1,0
2021,1,1,0.8874,1,0
2021,0,0,2.3051,1,1
2021,0.5,1,1.2958,1,0
2021,1,1,0.9551,1,0
2021,0.5,0,2.9539,-1,0
2021,-0.5,0,1.1701,-1,0
2021,1.5,1,0.9026,-1,1
2021,0,0,1.4376,1,1
2021,-0.5,0,3.0103,-1,0
2021,-1.5,0,2.0213,1,1
2021,0,0,3.1973,-1,0
2021,-0.5,0,0.8107,-1,0
2021,1.5,1,1.034,1,0
2021,-1,1,1.1181,1,0
2021,-5,0,2.0863,-1,0
2021,-0.5,0,1.974,1,1
2021,-0.5,0,3.3313,1,1
2021,1,1,1.0925,1,0
2021,-0.5,0,0.6956,-1,0
2021,0,1,2.3077,1,0
2021,-0.5,1,0.8875,1,0
2021,0.5,1,2.4085,1,0
2021,-0.5,1,1.3243,1,0
2022,0,1,2.6654,1,0
2022,-0.5,0,1.41,-1,0
2022,-1,0,1.3837,-1,0
2022,0.5,0,2.2661,-1,0
2022,-1.5,0,2.0635,-1,0
2022,-0.5,0,2.023,-1,0
2022,0.5,1,2.297,1,0
2022,-0.5,0,2.8739,-1,0
2022,-1,0,2.5228,1,1
2022,-0.5,0,2.6618,1,1
2022,0.5,1,2.2488,-1,1
2022,-0.5,0,1.9389,1,1
2022,0,0,1.6834,1,1
2022,1,1,1.2202,-1,1
2022,0,1,2.5142,-1,1
2022,-0.5,0,1.8017,-1,0
2022,1,1,1.6342,1,0
2022,-1,0,1.5728,-1,0
2022,0,0,2.3527,-1,0
2022,0.5,1,2.2657,-1,1
2022,1.5,1,1.7316,-1,1
2022,0,0,1.1594,1,1
2022,1.5,1,1.5513,1,0
2022,-0.5,0,3.24,1,1
2022,1,1,2.6518,1,0
2022,0.5,1,2.7174,1,0
2022,0.5,1,1.8529,-1,1
2022,-1.5,0,2.315,1,1
2022,-1.5,0,1.0253,-1,0
2022,5,1,1.5868,1,0
2022,0.5,1,2.2435,1,0
2022,1,0,2.6899,-1,0
2022,0,0,2.6986,-1,0
2022,1,1,1.6378,-1,1
2022,1.5,0,2.7428,-1,0
2022,0.5,1,2.6011,1,0
2022,1.5,1,1.4244,-1,1
2022,0.5,1,2.3113,1,0
2022,1,0,2.8223,-1,0
2022,0,0,2.5511,-1,0
2022,0,1,2.4298,-1,0
2022,0,0,2.0959,-1,1
2022,-1,0,1.8627,1,0
2022,-5,0,1.5205,-1,1
2022,0.5,0,2.906,-1,1
2022,-0.5,0,1.1623,1,0
2022,-1.5,0,1.7651,-1,1
2022,-5,0,1.6529,1,0
2022,-0.5,0,3.061,1,0
2022,0,0,3.5938,-1,1
2022,0,0,2.9261,1,0
2022,-0.5,0,3.3447,1,0
2022,-1,0,1.6076,1,0
2022,-1.5,0,1.4819,1,0
2022,-1.5,0,1.4203,-1,1
2022,0.5,1,2.3443,1,1
2022,0,1,2.6298,1,1
2022,-0.5,0,2.8209,-1,1
2022,-0.5,0,1.3144,-1,1
2022,0,0,2.137,-1,1
2022,0.5,0,2.2739,1,0
2022,-1,0,1.9005,-1,1
2022,1,1,2.718,1,1
2022,0.5,0,1.4407,-1,1
2022,-1,0,1.3053,1,0
2022,-0.5,0,1.853,-1,1
2022,0.5,1,2.8069,1,1
2022,1.5,1,2.2296,1,1
2022,0.5,0,2.0642,-1,1
2022,-0.5,0,2.4284,-1,1
2022,0.5,0,2.7477,1,0
2022,-0.5,0,1.468,1,0
2022,0,1,2.4743,1,1
2022,-1,0,1.517,1,0
2022,5,1,2.2858,-1,0
2022,-1.5,0,1.3596,1,0
2022,1,1,2.4877,-1,0
2022,-1.5,0,1.2203,1,0
2022,1.5,1,2.7528,1,1
2022,1.5,1,2.7178,-1,0
2022,1,1,2.1733,1,0
2022,-1,0,1.8254,1,1
2022,0,0,2.6343,-1,0
2022,-1,0,1.9442,-1,0
2022,-0.5,0,2.0519,-1,0
2022,1,1,1.7844,-1,1
2022,-1,0,1.2594,1,1
2022,5,1,1.0001,-1,1
2022,1,1,2.7959,1,0
2022,-0.5,0,1.4022,-1,0
2022,1,1,1.7353,1,0
2022,0,0,2.3567,1,1
2022,-1,0,1.5714,-1,0
2022,-1.5,0,1.1424,1,1
2022,0.5,1,2.5248,1,0
2022,-1,0,2.4189,1,1
2022,-1,0,1.7199,-1,0
2022,0,0,2.8109,-1,0
2022,1.5,1,1.5458,1,0
2022,0,1,2.5734,1,0
2022,-0.5,0,1.9501,1,1
2022,0,0,1.2033,1,1
2022,0.5,1,1.2615,-1,1
2022,0,0,3.1202,-1,0
2022,0,0,1.7749,-1,0
2022,-0.5,0,1.5355,1,1
2022,0.5,1,1.6432,-1,1
2022,-1.5,0,1.7083,1,1
2022,-0.5,0,1.7668,1,1
2022,0.5,1,1.8981,1,0
2022,0,0,1.1546,1,1
2022,-1.5,0,1.5475,-1,0
2022,-5,0,1.3934,-1,0
2022,-1,0,1.3004,1,1
2022,0.5,1,3.417,-1,1
2022,-5,0,1.2373,1,1
2022,0,1,2.4636,1,0
2022,1.5,1,1.9402,1,0
2022,-0.5,0,1.9957,-1,0
2022,-0.5,0,2.0643,1,1
2022,-0.5,0,3.3725,-1,1
2022,1.5,1,1.1749,1,1
2022,0,0,1.7003,1,0
2022,-0.5,0,2.7768,-1,1
2022,1,1,1.4446,-1,0
2022,0,0,2.9297,1,0
2022,0.5,0,2.7341,-1,1
2022,0,0,2.767,1,0
2022,-1,0,1.1335,-1,1
2022,0.5,1,3.4209,1,1
2022,0,0,2.7284,-1,1
2022,1,1,2.052,-1,0
2022,0.5,0,3.3782,-1,1
