,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept_subj.2031,0.049125447176218473,0.010261133296294519,0.032618590848750663,0.041139960507317649,0.048420471323832849,0.056438552924366066,0.070059992180743089,0.00091973642083155764
z_Intercept_subj.2032,0.048823460923299318,0.010118160959389489,0.032217444675108176,0.041045272005407994,0.048302786195695002,0.056084994708386543,0.069117657519319725,0.00090808427108257563
z_Intercept_subj.2033,0.048771034769280776,0.01014248335702095,0.031990484717452923,0.041054188772977493,0.048319352627918019,0.056030269625132897,0.068770453691745531,0.00091279181924922134
z_Intercept_subj.2034,0.048877530009675471,0.010112251622821816,0.032403801084923578,0.04111758087985086,0.048355505157566682,0.056075124552919721,0.069418581439050109,0.00090978592455729789
z_Intercept_subj.2035,0.048721147957466841,0.010065193308257239,0.032200470817730059,0.041056592056473842,0.048247233574687756,0.056002177669764015,0.068740334636824274,0.00090625630321527692
z_Intercept_subj.2036,0.048858299295212661,0.010129196267544034,0.032634017060689441,0.041037831890242391,0.048333349237393484,0.056064547383487963,0.069130128386029777,0.0009100437722040503
z_Intercept_subj.2038,0.048820292852655503,0.010082144471814835,0.03243845909206191,0.041073050347432666,0.048326456921404179,0.056029648488552956,0.068814286616104392,0.00090676433065395962
z_Intercept_subj.2039,0.048855262984393903,0.010136537309680647,0.032265040186971745,0.041063815258299767,0.048340577361819244,0.056020021368746918,0.068904452360594684,0.00090976918620523975
z_Intercept_subj.2040,0.049186504576724445,0.010307725513364945,0.03259090131119239,0.04119558241861767,0.048447734712361454,0.056444862817075725,0.070160712074276599,0.00092490910353381739
z_Intercept_subj.2041,0.048967856655330731,0.010094247825387724,0.032569977294820328,0.041193886124362443,0.048343538905075208,0.05620630638988109,0.069450839697308184,0.00090947207365674567
z_Intercept_subj.2042,0.04900017063916276,0.010143575407679177,0.032721357218414827,0.04110757015810159,0.048419779904757911,0.056311613680700714,0.069484623294321562,0.0009142031335466446
z_Intercept_subj.2043,0.048813469967915371,0.010071528889876787,0.032560371606527271,0.041059831710191667,0.048319724058146558,0.056098360276656101,0.068722120235095122,0.00090670708193499577
z_Intercept_subj.2044,0.048945256606129244,0.010118961492439084,0.032625513982453218,0.041203725578970639,0.04838456771119317,0.056075573159131469,0.069359377228991395,0.00090858523707811403
z_Intercept_subj.2045,0.048776393489715651,0.0100868818678177,0.032401779125310309,0.04109864678626108,0.048334335929698963,0.055855548183819104,0.069100786294919184,0.00090741890630806799
z_Intercept_subj.2046,0.049074916780026678,0.010159823121483785,0.032617310062429634,0.041294264809227328,0.048415368625508944,0.056334535351079205,0.069199747574785087,0.00091396045649232063
z_Intercept_subj.2047,0.048906247027924378,0.010149904290311932,0.032222326885489407,0.041141946208393454,0.048384122647787256,0.056116188254989062,0.068820378469638399,0.00091126747510281993
