,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept,0.087751254020910802,0.056078585669555203,-0.022421236911163767,0.050455448623273128,0.087351069586053362,0.12587386581201493,0.19917177849282658,0.00076466675889894206
v_Intercept_std,0.28887738784381745,0.04321842730140768,0.21693828963786288,0.25886588785604159,0.28460335609942078,0.31449432219924223,0.38488099406773735,0.00046186399141594095
v_Intercept_subj.2013,0.15921608562274162,0.072106157023369866,0.017758765830053175,0.11002585865621632,0.15926852672979397,0.20727995782582015,0.29951372438067059,0.00097171105837701719
v_Intercept_subj.2015,0.63189224311773795,0.085374265599394622,0.46270493406844337,0.57467564552430628,0.63228404266040161,0.68952864132907499,0.80032120645637284,0.0010795491713738738
v_Intercept_subj.2016,0.24865193072030106,0.085561503970446248,0.081373059584011281,0.19126149846603846,0.24848196194649208,0.30655525835403924,0.41484437979637062,0.001009621611931646
v_Intercept_subj.2017,0.25294932862252095,0.070733073944376237,0.11430621777893961,0.2062464175723791,0.25376729605013504,0.29973055297717976,0.39425904276109519,0.00097454226824366676
v_Intercept_subj.2018,0.26045712362064427,0.076467759100414243,0.11007530117472383,0.20779032283788276,0.26025842048586562,0.31235609997397412,0.40946763178827544,0.00088639766495126585
v_Intercept_subj.2019,0.34878931642694688,0.075695170465174252,0.20187657149998114,0.29656550748778132,0.34977666299700694,0.40024293253517762,0.49700288687581551,0.00092471289144244726
v_Intercept_subj.2020,-0.15409208903321406,0.067924096501844389,-0.28697279380659635,-0.19943649725675919,-0.15468649283786862,-0.10868465239454478,-0.018185743241926955,0.00083526377363897996
v_Intercept_subj.2021,-0.093429673283654507,0.069556826011720779,-0.22781737243346067,-0.14193307257903576,-0.093170928193378091,-0.046684846820759573,0.043490306659266675,0.0008598410090430639
v_Intercept_subj.2022,-0.38170336800004973,0.072000875294740974,-0.52455233299061577,-0.43033864153168877,-0.38073010482179631,-0.33172418166981887,-0.24326544343749712,0.00086468149740246271
v_Intercept_subj.2024,0.042400576278676549,0.07794757880616407,-0.11026442287121523,-0.010808356017331468,0.04295237059308106,0.095066698777133612,0.19588195054699614,0.0010013494734121958
