2.429755492300434305e+00,5.398197235505327596e-01,4.607725138881481330e-02,6.833082050562424570e-01,5.387807594900394931e-02
2.331653642132722748e+00,4.890840869533141233e-01,4.470895907105549433e-02,6.022854056703481618e-01,1.346025304260048405e-02
2.367966536141795864e+00,5.259129881251008998e-01,4.671571406735502974e-02,6.554268332020297683e-01,1.067455847672234004e-01
2.354989713474810564e+00,4.586778978853250366e-01,4.707436055881086823e-02,7.278991771462653970e-01,3.854220192951728075e-02
2.314637493608160401e+00,5.064860650266768127e-01,4.561493407783404064e-02,6.551313546907288066e-01,9.852269791482370920e-02
2.374727829847982807e+00,5.616946437721265228e-01,4.757011112684669113e-02,7.058404802049094151e-01,-4.705733187682473173e-02
2.462133543843722183e+00,5.292178206039184207e-01,4.938689660565701717e-02,7.231800598034106020e-01,1.602344562653624238e-01
2.432522912613718891e+00,5.466209090247696745e-01,4.979264515324987456e-02,6.451843222343250916e-01,9.962723247763094481e-04
2.347259767294016974e+00,5.578159836097704716e-01,4.990574607844744381e-02,7.477550275879261132e-01,1.651518780734539393e-01
2.319535812341127379e+00,4.834387014396023807e-01,4.950265817194992451e-02,6.726414484438780761e-01,8.023936434482872859e-02
2.367777443671998494e+00,5.355655779737947819e-01,4.954674880357986394e-02,6.180028119791345365e-01,2.078192817011184634e-02
2.443557393698367441e+00,6.001206051316106960e-01,5.046424328436020096e-02,7.501915741476443689e-01,8.395931520758004307e-02
2.380989211945144568e+00,5.099084158067922479e-01,5.087787725756627577e-02,7.293282283246232955e-01,1.276745130142600826e-01
2.348953962237990023e+00,5.166608802413620305e-01,4.873659246754588614e-02,6.836827151994222529e-01,-1.019471449921705020e-03
2.321789138514265716e+00,5.863900991265749152e-01,4.715709784528503840e-02,6.696780766541274854e-01,3.770517227829166262e-02
2.376222519017366253e+00,5.613109402851683694e-01,4.811156761471630655e-02,6.726050819255425806e-01,2.060813068301940720e-02
2.358032796199085013e+00,5.174347933073483174e-01,4.637222119491324346e-02,6.491201604085961030e-01,-4.470428792513636562e-02
2.354309012301421422e+00,5.138262015985606279e-01,4.814375575309230715e-02,6.877721720689307094e-01,4.346260416368138979e-03
2.327326127160789238e+00,5.403623271990463106e-01,4.772374557910077225e-02,7.255179071479473940e-01,8.926198164835898174e-02
2.340801977686052471e+00,6.180808018850585395e-01,4.747258759783650611e-02,6.896439255910307153e-01,8.522916829439659836e-02
2.336460955006886220e+00,5.446999296362173837e-01,4.618480230807395226e-02,7.035767958639735919e-01,1.853395452596048321e-01
2.320306980031458632e+00,5.208456456851429106e-01,4.808320228474084052e-02,7.272387016149699512e-01,6.361997331374183440e-02
2.313331249929351685e+00,5.021349155556642518e-01,4.908009306888461154e-02,6.867836227182698705e-01,5.020124727339139725e-02
2.343369039686532762e+00,5.258492839360582316e-01,4.890039492069480492e-02,6.915754614190110505e-01,9.503547311769638961e-02
2.404729883675194024e+00,5.235635298690786144e-01,4.871550111227464230e-02,6.713451084295776194e-01,1.295131314205326956e-01
2.359156277814089542e+00,5.014939255151329434e-01,4.757852787218319612e-02,7.494429937230676630e-01,4.449028339172520635e-02
2.287473699017992690e+00,4.873127483046818531e-01,4.942426702784185472e-02,6.799031819085324946e-01,1.271031176348459135e-01
2.294932888168633944e+00,5.201148126954842077e-01,4.920349630186305473e-02,6.777008910288397914e-01,1.662838635964158929e-01
2.307994702593723968e+00,5.580727494958407364e-01,5.089946912439961835e-02,7.122555466633115895e-01,1.862812021422668995e-01
2.335244952348273451e+00,6.455401223890022688e-01,5.058336537998737309e-02,6.549051509244835367e-01,1.127477472045555484e-01
2.265905697056745272e+00,5.772688953824769431e-01,5.147515341771303349e-02,6.650165796509699412e-01,9.351433496525472788e-02
2.391905835399902980e+00,5.407394524381138323e-01,5.698116718965576949e-02,6.648201229295491732e-01,4.458185110849442745e-02
2.325458542374538418e+00,6.026498520121816860e-01,5.723757130450184138e-02,6.518237605664651824e-01,1.511239358346342654e-01
2.383739473990332591e+00,4.980520664339507242e-01,5.485915932860065819e-02,6.809546012394983583e-01,8.572605223293169874e-02
2.375900228082510779e+00,5.693870610734419468e-01,5.799265822982210827e-02,7.024140344036278183e-01,5.462043822854701497e-02
2.310924219358127640e+00,5.450914796790875538e-01,5.701579112316291359e-02,6.972209856754340018e-01,4.623168491739355901e-02
2.387990292979869977e+00,5.465805110922348220e-01,5.357797673938193006e-02,7.528222154652352005e-01,1.646324661736872641e-01
2.266176751841806780e+00,4.933361088496157065e-01,5.418039437720244961e-02,6.777622353812727818e-01,1.688967182599609984e-02
2.372170817868207493e+00,5.961000512979354182e-01,5.468116694988706117e-02,7.006980480281098655e-01,5.176917604643264947e-02
2.337550031134814965e+00,5.571276392973161240e-01,5.759381621225413000e-02,6.646651467430588767e-01,6.544001937822617465e-02
2.325290248059434184e+00,5.356112518113785859e-01,5.781806605071390659e-02,6.828873640141693846e-01,6.840585121855423389e-02
2.349705509285836769e+00,5.516681637068714394e-01,5.929705198878106737e-02,7.011336400941127200e-01,1.239416302680659415e-01
2.353757500263279123e+00,5.253380354962025045e-01,5.951006462375472289e-02,7.188167769426312415e-01,8.081120761701918176e-02
2.348842766126258308e+00,5.834075134285051645e-01,5.401882122017739873e-02,6.711311635535555098e-01,9.795224032232267841e-02
2.328675542925340292e+00,5.137677694125285521e-01,5.555877990023457697e-02,6.986272237902363402e-01,1.516170270294202316e-01
2.315902878064135972e+00,5.236421340963828275e-01,5.195344091986397322e-02,7.206962634792586364e-01,1.190836668280484539e-01
2.315375032765598196e+00,5.468737309250678580e-01,5.067424272190855505e-02,6.027377448751320976e-01,1.253613732519480994e-01
2.343272677058235054e+00,5.932866228165250000e-01,5.099596082951049492e-02,7.276470106557636486e-01,2.189429497513568912e-02
2.334576351224621149e+00,6.223304205816041490e-01,5.070638420800798601e-02,7.140785250841863441e-01,7.771166906862872481e-02
2.369820640754732644e+00,4.303155054152714709e-01,5.041123935422724134e-02,6.625895591389253658e-01,6.972137284780652311e-02
2.337625318625028648e+00,5.376407323746904554e-01,5.057293973509744550e-02,6.246973040995900117e-01,1.093619833144429260e-01
2.373988883190652821e+00,5.599257477398360550e-01,5.172709675619476671e-02,7.123160809020637751e-01,8.436660886966654282e-02
2.368501284183677225e+00,5.258634609924878189e-01,5.323556258915927708e-02,6.879425224870939770e-01,7.107130393576380212e-02
2.421112586470716366e+00,4.971290486119255281e-01,5.279757909307811886e-02,6.328014559266367245e-01,5.162633976392924651e-03
2.440784679167299132e+00,4.952048196899776489e-01,5.185357116156200791e-02,6.513934800444873829e-01,7.378341487256456777e-02
2.340007358576026597e+00,6.349684711522411984e-01,5.215840916159424079e-02,7.262995826393346954e-01,7.440993895956971027e-02
2.377378732479144663e+00,4.984909401453004874e-01,5.235391651944892172e-02,6.757266594466442289e-01,1.369701620147073251e-01
2.294072266175219976e+00,4.950504779426877500e-01,5.206701674734351415e-02,6.544744497562761110e-01,4.976071880506839629e-02
2.370280695171904650e+00,5.615026210522392480e-01,5.442521108688948978e-02,6.874581309317242539e-01,7.641328801516791835e-02
2.235821947561060785e+00,5.507356226958319834e-01,5.352237575716832507e-02,6.721947393210105925e-01,5.559106910009160851e-02
2.373256292873305640e+00,5.324793304109889380e-01,5.460589792977755402e-02,6.829196525586337385e-01,4.129969679545715533e-02
2.335042668794327536e+00,6.220176841588815897e-01,5.334470245400557004e-02,7.064944266188475375e-01,1.327571632873632834e-01
2.374026532816468027e+00,5.362701413316613985e-01,5.361322789842535436e-02,6.721490661642908204e-01,3.054621257407977297e-02
2.349645028145697090e+00,5.387306904889171966e-01,5.204865669789001531e-02,7.489106040867942182e-01,1.767722278848564421e-02
2.411667584765526229e+00,4.600500157868385176e-01,5.104542460384773467e-02,6.837353188902656198e-01,4.268720114579694497e-02
2.335677832406705345e+00,6.201621401745296414e-01,5.143647101785944059e-02,7.500658963699938786e-01,1.084508307342811201e-01
2.334923140219514082e+00,5.183872639412432370e-01,5.026488267572536833e-02,6.456790593058784333e-01,5.284310539580391874e-02
2.365558319351954264e+00,5.621624389881932915e-01,5.025473138125947925e-02,6.668940252166806193e-01,2.680879759326283002e-02
2.371816720746112495e+00,5.342822564858251688e-01,5.033480992512918278e-02,6.883975479451334145e-01,8.443123882903212640e-02
2.250391129716851957e+00,4.876203215152569159e-01,5.093678384314182656e-02,6.783235194754666519e-01,8.231874142680609130e-02
2.339352289725009637e+00,5.010645955251021855e-01,5.013970312894251019e-02,6.822413212785654046e-01,1.549046765045177798e-01
2.381502526196998204e+00,5.263430181607935410e-01,4.955865547014584593e-02,6.578233447304688841e-01,1.044724620827283679e-01
2.345326587164031640e+00,5.453127583821784086e-01,5.086264205083496082e-02,6.574260160470420944e-01,1.164924544180102328e-01
2.336851418127644298e+00,5.440908943075831727e-01,5.050758524866576921e-02,7.483219130956363374e-01,1.832961659603500881e-01
2.238785135422976857e+00,5.260797303111298673e-01,5.134312113396238830e-02,6.777675553235869010e-01,9.694861324346520925e-02
2.331225189607031734e+00,5.662018838629081507e-01,5.199382528380324525e-02,7.072498456662604793e-01,1.213919895558096818e-01
2.354337248709885255e+00,5.605607048594453135e-01,5.131702682795940412e-02,6.976982199476358115e-01,1.804207126032925101e-01
2.321079237067916079e+00,5.351282823350220763e-01,5.106818066550970758e-02,7.761663843508622707e-01,1.177354777918116491e-01
2.359747070574259364e+00,5.562339871718482431e-01,5.106831500179048744e-02,6.781848996855498468e-01,1.529510940585052658e-01
2.382369807934809458e+00,5.062441141479513407e-01,5.014553263190064947e-02,6.587172543653456724e-01,4.480663136913429212e-02
2.392566630400389194e+00,5.849990654934349443e-01,5.051962356366706403e-02,6.977285074249475194e-01,8.358007162620983976e-02
2.327027837170089875e+00,5.588151906302468719e-01,5.045481302672219504e-02,6.323999495976906360e-01,9.816799654980422341e-02
2.409682827556655305e+00,5.067912933448330826e-01,5.066654785064660105e-02,6.896759172683610828e-01,1.789663731520951262e-01
2.337951338542219926e+00,5.014363503547704104e-01,4.986611240113362348e-02,7.092403175115192804e-01,5.875658129113024708e-02
2.361933073976925535e+00,5.034843053433704085e-01,5.029970671132875937e-02,7.329609987529458470e-01,1.340767253479273891e-01
2.372772033202575681e+00,5.356358724115302117e-01,4.980144157876568306e-02,7.334044351936477302e-01,1.864719281607865042e-01
2.394761610678269648e+00,5.523580463748322122e-01,4.960208767960690157e-02,6.825946807923802817e-01,7.439388604115469705e-02
2.305330687439991255e+00,5.888451269415324596e-01,4.982521904964759552e-02,6.736406762733794240e-01,-4.242331756037355517e-02
2.367593489785013716e+00,6.281950695619895608e-01,4.946379594697552368e-02,6.302834940752189974e-01,2.323588350733027386e-03
2.472703927951432679e+00,5.643970340325425994e-01,4.868592630672266552e-02,7.108552947418870227e-01,9.738574539438951683e-03
2.470238433565870029e+00,5.705674574081377459e-01,4.907069498970561411e-02,6.630028779788768034e-01,1.222127377094307105e-01
2.379747882463258524e+00,5.080872218245026106e-01,4.914310170511663328e-02,6.475723995134652355e-01,1.104850872420137381e-01
2.299484859925621461e+00,6.747885336215444507e-01,4.938821736903990789e-02,6.821326470832194122e-01,6.699556290700707517e-02
2.302626687902464386e+00,5.797680946598346985e-01,5.005518802365044317e-02,7.184940817196209251e-01,1.048551505512165249e-01
2.325806798856542290e+00,5.225669888661298446e-01,5.044145791915157634e-02,6.834055151520960214e-01,4.656862965631822920e-02
2.312343021945647781e+00,4.588205242161798592e-01,5.069305560972903885e-02,6.745568806813798668e-01,8.461026196361029483e-02
2.259251222812211246e+00,4.719544629122028878e-01,5.068820067431088761e-02,7.007976629079916142e-01,-1.033329171198295315e-02
2.333457175540265993e+00,5.032955892053873059e-01,5.068707074229687054e-02,6.887078899649795583e-01,1.090673115291214690e-01
2.387373780265607426e+00,5.998148531264356764e-01,5.176310955098515493e-02,7.103476505089054704e-01,3.707956975774676089e-02
2.333369240068526196e+00,5.735628011190931907e-01,5.292211168490211504e-02,7.179219358797562789e-01,9.550001848396570681e-02
2.348205836468166385e+00,5.660540357987596805e-01,5.315584576481298396e-02,7.103887328654989730e-01,1.034202658502752920e-01
2.346561514095546919e+00,5.089724185187387562e-01,5.298798791488768672e-02,6.621054090074566245e-01,3.235827681470221373e-02
2.323244108400305485e+00,5.174019402102276732e-01,5.279410974714153493e-02,6.034877061148786748e-01,1.599221289490721232e-01
2.321266765807899812e+00,4.910674004502824097e-01,5.236190154467872115e-02,7.118423998581883128e-01,1.148350430155463120e-01
2.352907444254269009e+00,5.084543700065038419e-01,5.293616640125625716e-02,6.564833821458846419e-01,4.763691991700293171e-02
2.375982502610523905e+00,4.983406204295232622e-01,5.420492208987874594e-02,7.825469480692266444e-01,1.414445281859930958e-01
2.366026771333582968e+00,5.314184079052747256e-01,5.402006609408760429e-02,7.258551862213548089e-01,6.257559434844761626e-02
2.415283594135990697e+00,5.181848767577849069e-01,5.461922151482388743e-02,7.111789525858175365e-01,-8.526023728401661839e-02
2.360518047535607788e+00,5.720745411407739400e-01,5.293536456097287790e-02,6.834515907460054773e-01,3.930585324609103121e-02
2.373150686462457415e+00,4.996271610974987176e-01,5.326017705196569446e-02,6.952975396216319881e-01,1.747831709528065436e-01
2.357000273292531922e+00,5.032064381616225823e-01,5.344387112620885977e-02,7.183997564325840246e-01,4.006560008697317155e-02
2.380834557634674109e+00,5.574828432932976696e-01,5.404409781834576543e-02,6.774791090308546204e-01,3.851751552388395228e-02
2.361523164301003064e+00,5.576341611268034182e-01,4.907315211592132992e-02,6.990136554706702920e-01,1.623786187496376043e-01
2.334894711756057006e+00,5.328804329442444754e-01,5.001248952405764475e-02,6.472347515115134398e-01,5.423490007932126045e-02
2.305256384340792053e+00,5.486221067093099979e-01,5.038832750703707564e-02,6.892063328689005397e-01,1.561955694068190015e-01
2.294208431769478196e+00,5.245987221479948559e-01,5.171946738032055790e-02,6.258430245824300187e-01,5.814130974785066547e-02
2.309522016967457514e+00,5.648921453195766551e-01,5.113897538140965010e-02,7.342302652047882905e-01,3.180610957689467000e-02
2.286722625264934194e+00,5.825224953339059875e-01,5.051078680470050958e-02,7.282287491706743721e-01,8.446852545598336481e-02
2.300160426263462732e+00,6.574697689419298774e-01,5.079231658012303002e-02,7.430604103931950366e-01,1.440907656873299802e-01
2.354014829332733427e+00,5.787694035689302519e-01,5.060265720348262192e-02,6.513607801482428350e-01,-3.018784954184464131e-03
2.330212661827173903e+00,5.601835232061048719e-01,5.029970310118443699e-02,6.760005218998559329e-01,1.434866405846699777e-01
2.396950210623059352e+00,5.276765004220456134e-01,4.977534309674868512e-02,6.544484083803779884e-01,6.432740664682165543e-02
2.433661561005685314e+00,4.501540481221602552e-01,5.089594329372750664e-02,7.811263845524045735e-01,9.847380866515739739e-02
2.321802428573575661e+00,5.108512535855401770e-01,5.033337603520877251e-02,7.022108063552229273e-01,8.286867077076251475e-02
2.329717485674461575e+00,5.114446824683149817e-01,5.115743003702553221e-02,6.994898018504789317e-01,3.433711635902808590e-02
2.365622365652586545e+00,5.253777324423897221e-01,5.172030084875094136e-02,6.678247112788660012e-01,1.547236170968150915e-01
2.276689158753641529e+00,6.361619233460875655e-01,5.122537955632241319e-02,7.080778151636947237e-01,1.460385532367855510e-01
2.363935818881087059e+00,6.160410911893706709e-01,5.108570415378763108e-02,7.431874955449513376e-01,1.884391626855905222e-02
2.399310004234646243e+00,6.222532068984040210e-01,4.996559010664726463e-02,6.816244119288359382e-01,8.399103997594162263e-02
2.427668098300546085e+00,5.236850414053008107e-01,5.038161000929364947e-02,7.275812782593962247e-01,1.514224956675958023e-01
2.414240395715844478e+00,5.235854798232875140e-01,5.007625599280084855e-02,6.236164895892339910e-01,2.732330703559815444e-02
2.361054436781078625e+00,5.931510007084008773e-01,5.031745605190429682e-02,6.544698922478644487e-01,6.810300088716036981e-02
2.285214185572428836e+00,5.438745228286822053e-01,4.918060459429976494e-02,6.951363672422211648e-01,5.935326219654952357e-02
